Image_ID,Image_Number,Aspect_Ratio,Gender,Age,Smile,Pitch_Angle,Roll_Angle,Yaw_Angle,Blurness,Motionblur,Gaussianblur,Anger,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Facequality,Beauty,Mouthstatus,Skinstatus,Glass
1007794965,1532,0.9343065693430657,Female,26,100.0,6.107171,1.6003735,-15.34477,0.369,0.369,0.369,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.325,81.304,open,health,None
1007794965,1533,1.0285714285714285,Female,28,100.0,6.644403,-4.0491757,14.68454,0.406,0.406,0.406,0.0,0.0,0.0,99.998,0.002,0.0,0.0,55.326,58.235,close,health,None
1007794965,1534,0.9710982658959537,Female,26,44.405,-0.0006061793,-5.623734,9.298911,0.44,0.44,0.44,0.032,0.032,0.032,87.739,2.809,0.081,9.275,84.278,69.88,close,health,None
1005698569,1535,0.9580838323353293,Female,35,2.033,0.7592968,-3.84638,20.699902,0.172,0.172,0.172,0.015,0.015,0.015,0.209,99.199,0.191,0.354,15.517,75.309,close,health,None
1001763734,1536,1.0169491525423728,Male,24,98.041,0.16709374,-1.6223054,6.1722536,0.356,0.356,0.356,0.034,0.047,0.014,99.252,0.214,0.43,0.009,90.118,76.779,close,health,Normal
1001763734,1537,0.997229916897507,Male,24,98.774,4.939806,-4.596927,4.6155887,0.315,0.315,0.315,0.072,0.76,0.046,97.198,1.824,0.08,0.02,90.567,77.098,close,health,Normal
1001763734,1538,1.03125,Male,23,74.724,-3.510221,6.9802165,-1.4263971,0.39,0.39,0.39,0.026,0.397,0.015,92.883,6.282,0.376,0.021,93.59,77.649,open,acne,Dark
1001763734,1539,1.0576923076923077,Male,38,99.997,1.8355886,-2.404691,0.3924951,10.779,10.779,10.779,0.0,0.001,0.0,99.994,0.005,0.0,0.0,91.347,56.995,open,health,Normal
1005196613,153,0.9743589743589743,Female,31,0.016,-7.936366,-8.313695,28.912697,0.966,0.966,0.966,0.0,0.0,0.001,0.0,99.932,0.008,0.058,0.006,56.913,open,health,None
1008597823,1541,0.9534883720930233,Female,38,99.977,4.294649,0.1731198,9.3395195,1.799,1.799,1.799,0.074,0.031,0.007,99.856,0.007,0.007,0.017,81.486,58.835,open,health,Normal
1008710327,1542,0.9509803921568627,Female,28,99.688,-0.46951827,10.606578,-1.5824105,0.003,0.003,0.003,0.034,0.021,0.306,88.987,3.088,7.541,0.021,94.197,55.02,close,health,None
1005722308,1543,1.303030303030303,Female,24,6.495,16.423565,-7.8917813,42.66589,0.772,0.772,0.772,0.02,0.004,0.004,0.96,98.901,0.007,0.103,0.006,64.409,other_occlusion,health,None
1005722308,1544,0.9666666666666667,Female,34,100.0,5.599161,-0.655997,3.4274402,0.333,0.333,0.333,0.002,0.025,0.01,99.927,0.004,0.002,0.029,91.509,77.575,open,health,None
1005722308,1545,1.0,Male,23,3.172,4.320835,-0.08805501,-11.266354,14.686,14.686,14.686,2.058,4.113,0.559,67.774,23.341,0.273,1.881,63.341,69.256,open,stain,None
1005722308,1546,0.9750889679715302,Female,39,13.467,-1.3609304,2.4766085,-13.954457,0.251,0.251,0.251,0.186,0.43,0.381,35.68,4.512,57.975,0.837,64.548,71.924,close,health,None
1006399124,1551,0.9745762711864406,Male,25,0.041,9.008326,2.329415,-6.1440034,0.995,0.995,0.995,0.0,0.0,0.0,0.085,99.912,0.001,0.0,85.897,81.619,close,health,None
1006399124,1553,0.9762845849802372,Male,25,0.186,8.320517,-1.5572294,-6.729207,0.358,0.358,0.358,0.0,0.0,0.0,0.001,99.998,0.001,0.0,85.645,84.573,close,health,None
1001021119,1554,0.9969040247678018,Male,40,100.0,2.3481216,-3.8725007,6.2791457,0.283,0.283,0.283,0.0,0.023,0.0,99.959,0.0,0.016,0.0,89.389,55.898,open,health,Normal
1001021119,1555,1.0252100840336134,Male,39,100.0,2.2092118,-4.2489367,19.688505,0.069,0.069,0.069,0.0,0.0,0.0,100.0,0.0,0.0,0.0,21.507,58.813,open,health,Normal
1007653785,1556,1.0394088669950738,Female,33,99.954,4.3364167,-4.9189687,16.478346,0.039,0.039,0.039,0.0,0.0,0.0,99.997,0.002,0.0,0.0,44.751,81.568,close,health,None
1007653785,1557,1.043010752688172,Female,35,99.934,5.165624,-4.651236,15.345164,0.035,0.035,0.035,0.0,0.0,0.0,99.986,0.012,0.0,0.002,52.515,82.255,close,health,None
1000346304,1558,0.9473684210526315,Female,41,99.2,5.855219,-0.45634556,1.0602767,0.358,0.358,0.358,0.059,0.059,54.827,39.281,2.056,2.733,0.985,93.156,48.406,open,stain,Normal
1000346304,1559,0.9939024390243902,Female,48,90.769,0.6946328,-2.8806062,18.74393,0.032,0.032,0.032,0.022,0.006,0.006,99.431,0.016,0.511,0.008,29.093,75.6,open,health,None
1006192101,155,1.0461538461538462,Female,35,92.001,4.616246,2.3867571,6.5870633,8.434,8.434,8.434,11.783,0.659,15.226,9.44,61.574,0.659,0.659,83.939,56.306,close,health,Normal
1008256525,1561,0.9158345221112696,Female,28,84.323,20.97397,7.7311316,-6.0860577,0.355,0.355,0.355,45.785,0.089,0.042,23.265,30.062,0.686,0.07,62.18,43.199,open,health,Normal
1008256525,1562,0.9454545454545454,Female,24,2.314,-1.5757809,-2.6186452,-15.350461,2.776,2.776,2.776,0.066,0.074,0.066,64.29,14.858,0.066,20.58,53.006,62.898,close,stain,Normal
1008256525,1563,0.9256198347107438,Female,28,94.468,18.98774,8.158256,-6.2451143,0.353,0.353,0.353,6.698,0.31,0.031,26.16,66.289,0.48,0.031,69.458,43.959,open,health,Normal
1008256525,1564,0.9719626168224299,Female,21,9.187,20.189987,-4.1569085,19.773125,1.622,1.622,1.622,0.036,0.036,0.273,1.819,83.347,14.453,0.036,8.027,67.164,close,health,Normal
1007503227,1565,0.9663461538461539,Male,45,80.935,3.9562085,9.153679,-7.526504,0.345,0.345,0.345,0.189,1.442,2.798,59.883,24.937,10.585,0.166,86.671,67.844,close,stain,Normal
1007503227,1566,0.9715639810426541,Male,45,85.733,2.881033,8.598914,-7.2088776,0.361,0.361,0.361,0.329,17.902,10.441,30.716,35.872,4.41,0.329,87.696,72.634,close,health,Normal
1007503227,1567,0.9642857142857143,Male,50,53.778,1.7643992,-3.8622746,1.6202079,0.361,0.361,0.361,0.053,1.375,0.053,11.803,45.111,0.053,41.551,93.865,61.956,close,stain,Normal
1007503227,1568,0.9181818181818182,Male,48,21.855,-0.81208473,-17.741482,5.797558,0.599,0.599,0.599,0.097,0.201,0.097,16.656,77.92,3.932,1.095,90.364,53.492,close,stain,Normal
1005846002,1569,1.0126582278481013,Female,27,100.0,5.441379,0.40764594,11.436248,0.682,0.682,0.682,0.001,0.001,0.003,99.864,0.116,0.011,0.003,74.098,73.604,close,health,None
1009352321,156,0.9799196787148594,Female,35,98.147,4.8887424,-9.778715,5.7185225,0.341,0.341,0.341,0.004,0.017,0.004,71.869,28.027,0.017,0.061,89.209,71.551,close,health,None
1004558121,1570,1.1534090909090908,Female,52,75.493,4.792763,1.7262431,-1.353215,0.356,0.356,0.356,0.028,0.002,0.002,99.914,0.009,0.021,0.023,93.305,34.899,close,health,None
1007260913,1571,0.9664429530201343,Female,46,95.958,4.113626,-4.273013,2.326335,1.082,1.082,1.082,0.006,0.006,0.006,9.785,89.238,0.935,0.023,92.665,54.894,close,stain,Normal
1011774095,1572,0.8976377952755905,Male,25,0.0,3.7501101,0.49791524,2.6280441,0.4,0.4,0.4,0.183,0.03,0.03,0.766,94.502,0.03,4.459,92.739,78.314,close,health,None
1011774093,1573,0.9333333333333333,Female,58,25.667,-5.995908,-2.603922,10.924333,0.043,0.043,0.043,0.009,8.721,0.065,0.009,0.028,0.009,91.16,76.132,45.184,open,stain,Normal
1011774092,1574,1.0,Female,40,100.0,5.5295873,-2.2450166,-5.7430644,0.967,0.967,0.967,0.0,0.024,0.0,99.974,0.0,0.0,0.001,88.643,61.707,open,health,None
1008097805,1575,1.1,Male,22,99.996,6.3795834,-1.4503144,10.313147,0.362,0.362,0.362,0.016,0.05,0.008,99.911,0.004,0.004,0.006,77.842,68.115,close,health,None
1004914356,1576,0.9565217391304348,Female,38,99.997,7.5743594,5.7016873,-1.660028,0.774,0.774,0.774,0.001,0.028,0.011,99.906,0.046,0.001,0.007,92.01,55.537,close,health,None
1009352321,157,1.0,Female,39,97.531,8.384448,2.0184526,-16.903427,0.41,0.41,0.41,0.0,0.0,0.0,99.565,0.43,0.004,0.0,37.304,67.573,close,health,None
1008082953,1580,0.9391304347826087,Female,24,100.0,4.3734193,-5.528387,-2.235239,0.343,0.343,0.343,0.0,0.001,0.0,99.973,0.0,0.026,0.0,92.86,59.722,close,health,None
1008082953,1581,0.898989898989899,Female,26,99.999,-1.593624,-12.599532,13.704179,0.181,0.181,0.181,0.0,0.0,0.0,99.999,0.0,0.0,0.0,65.947,49.771,open,health,None
1008082953,1584,0.8786885245901639,Female,31,100.0,2.9120464,-12.004731,4.606051,0.387,0.387,0.387,0.0,0.0,0.0,99.95,0.0,0.0,0.049,91.237,64.069,open,health,None
1010902922,1588,0.9609375,Female,48,73.371,2.66262,0.122340046,2.682281,0.358,0.358,0.358,0.002,0.002,0.002,19.214,80.772,0.002,0.007,92.991,55.614,close,health,Normal
1008089369,1589,0.8874172185430463,Female,37,42.006,5.0097175,-0.90480715,-15.363909,0.359,0.359,0.359,0.029,0.029,1.869,83.31,13.978,0.149,0.636,52.261,73.269,open,health,None
11614963,1590,1.08,Male,51,52.3,-1.048527,-1.2571579,-2.9825377,57.372,57.372,57.372,6.333,0.293,0.075,1.958,72.431,18.835,0.075,0.006,50.977,close,stain,Normal
11614963,1591,1.0248756218905473,Male,36,3.063,-1.177254,-8.241057,-0.76304823,0.354,0.354,0.354,0.109,0.007,1.715,8.835,89.321,0.007,0.007,94.419,83.279,close,health,Normal
1010386238,1592,0.9357798165137615,Female,44,99.998,5.989552,-4.2685413,5.9078646,0.362,0.362,0.362,0.001,0.001,0.002,99.881,0.001,0.001,0.115,88.424,72.777,open,health,None
1007328324,1593,0.8907563025210085,Male,22,0.552,3.3111618,14.974677,-10.010396,0.074,0.074,0.074,0.004,0.0,0.0,0.055,99.937,0.0,0.003,81.064,72.489,other_occlusion,health,Normal
1008077177,1594,0.9210526315789473,Female,42,100.0,2.8114283,-17.530828,14.552738,0.34,0.34,0.34,0.0,0.0,0.0,99.982,0.0,0.007,0.01,59.715,75.137,open,health,None
1008083182,1595,1.0272727272727273,Female,52,99.827,-1.572156,2.1481435,16.339018,0.265,0.265,0.265,0.037,0.011,0.011,98.557,1.315,0.052,0.018,47.677,68.828,close,health,None
1004375602,1596,1.0105540897097625,Female,69,99.876,3.9431267,5.186047,-2.9178653,0.257,0.257,0.257,0.001,8.863,0.013,91.119,0.001,0.001,0.001,92.506,55.433,open,stain,Normal
1004375602,1597,0.9771689497716894,Female,68,99.946,3.0630476,7.374877,-3.5380967,0.228,0.228,0.228,0.309,11.409,0.017,88.175,0.055,0.017,0.018,92.255,58.045,open,stain,Normal
1008710831,1599,0.9338842975206612,Female,47,2.509,-1.7297512,-1.6700631,7.792239,0.363,0.363,0.363,21.001,40.097,0.621,24.291,4.042,2.539,7.409,87.05,44.091,open,health,Normal
271119839,15,0.9495798319327731,Female,39,3.783,0.030115157,-0.40250963,14.935892,0.028,0.028,0.028,0.032,0.032,0.123,91.583,4.911,1.311,2.008,59.148,70.435,close,health,None
1008710831,1600,0.9913793103448276,Female,49,80.114,5.1841516,-1.5163606,10.42254,0.359,0.359,0.359,0.001,0.177,0.003,0.006,99.807,0.001,0.005,78.376,48.97,open,health,Normal
1008710831,1601,0.9416666666666667,Female,49,10.797,-4.0550756,-7.3686657,13.678902,0.118,0.118,0.118,0.03,0.117,0.03,8.771,84.297,5.448,1.306,64.392,54.396,open,acne,Normal
1006206470,1603,1.0,Female,53,76.129,4.883069,-5.207245,-8.855693,0.62,0.62,0.62,0.01,0.569,0.01,92.193,7.011,0.01,0.196,83.101,65.169,close,health,None
1005796067,1604,0.97,Male,41,93.024,-1.6114943,4.171617,-0.39957887,0.419,0.419,0.419,0.107,56.703,0.107,19.038,3.867,20.071,0.107,94.5,55.607,close,health,None
1008091149,1605,0.9821428571428571,Female,32,99.838,6.509963,-0.7604133,8.403003,0.169,0.169,0.169,0.005,0.062,0.005,69.569,30.345,0.01,0.005,83.433,73.35,close,health,None
1008091149,1606,0.9840319361277445,Female,36,99.865,5.560594,-0.8784224,8.299322,0.314,0.314,0.314,0.003,0.01,0.003,80.406,19.563,0.009,0.006,84.211,72.415,close,health,None
1008357241,1607,1.0228310502283104,Male,32,0.757,-3.211594,-1.5743521,4.917861,0.374,0.374,0.374,0.0,0.0,0.003,0.022,99.974,0.0,0.001,90.811,50.387,close,stain,Normal
1008357241,1608,1.0432098765432098,Male,30,0.408,6.4649844,2.8563118,-4.834144,0.382,0.382,0.382,6.197,1.247,3.609,0.699,65.21,18.493,4.545,89.634,67.174,close,stain,Normal
1008357241,1609,1.0292682926829269,Male,29,18.296,5.235517,-3.511998,8.37337,0.363,0.363,0.363,11.061,0.174,78.677,0.898,0.875,8.142,0.174,84.207,65.302,close,stain,Normal
1008357241,1610,1.0287610619469028,Male,29,24.889,4.8229485,-4.1254244,8.417176,0.414,0.414,0.414,44.763,0.524,8.33,28.623,12.608,4.35,0.803,84.314,62.087,close,stain,Normal
1007557937,1612,0.9702602230483272,Female,51,100.0,-2.304926,-1.4535199,15.003109,0.277,0.277,0.277,0.0,0.001,0.009,99.907,0.0,0.081,0.0,57.077,49.944,close,health,None
1007269462,1613,1.0408163265306123,Female,28,93.739,6.5899353,-0.84620464,-5.5255914,0.399,0.399,0.399,0.01,0.002,0.001,99.958,0.019,0.008,0.002,88.656,69.642,open,stain,Normal
1007269462,1614,1.0411522633744856,Female,28,94.444,5.894126,-0.056240417,-5.0825477,1.198,1.198,1.198,0.003,0.048,0.001,99.941,0.006,0.001,0.001,89.281,64.41,open,stain,Normal
1005820371,1615,0.9619565217391305,Female,24,17.431,3.4377644,-17.488903,13.479292,0.311,0.311,0.311,1.198,0.151,6.688,87.71,3.325,0.778,0.151,65.883,84.621,open,health,None
1005820371,1616,0.9588014981273408,Female,24,25.099,3.5184534,-17.102352,14.118563,0.16,0.16,0.16,0.446,0.189,6.96,75.68,9.987,6.55,0.189,62.115,84.694,open,health,None
1001804298,1617,1.0208333333333333,Female,43,29.648,2.6427896,-2.8384466,-3.5609422,0.37,0.37,0.37,0.008,0.001,0.001,91.207,8.775,0.001,0.007,92.305,46.255,close,stain,Normal
1001804298,1618,1.0159574468085106,Female,43,28.688,1.6423839,-1.4705409,-3.056648,0.36,0.36,0.36,0.042,0.0,0.0,89.881,10.073,0.0,0.003,92.946,47.157,close,stain,Normal
1006935437,1619,1.0380952380952382,Male,44,0.0,0.89379084,-0.57869893,8.926726,0.468,0.468,0.468,0.006,0.003,0.006,0.021,99.603,0.358,0.003,84.87,62.581,close,health,None
1007473821,1620,0.9225531914893617,Male,26,100.0,9.530374,12.369182,1.0099989,0.292,0.292,0.292,0.0,0.0,0.0,99.999,0.0,0.0,0.0,91.683,45.725,open,acne,Normal
1007473821,1621,0.9870410367170627,Female,29,99.545,9.819444,5.06646,-8.754717,0.373,0.373,0.373,0.0,0.006,0.0,99.992,0.001,0.0,0.0,79.566,80.216,open,health,Normal
1005095435,1623,0.9826086956521739,Male,41,100.0,6.5180197,4.230117,-2.9763105,0.228,0.228,0.228,1.772,0.257,0.005,97.901,0.005,0.005,0.056,91.583,73.533,open,stain,Normal
1005095435,1624,0.9932432432432432,Male,40,100.0,13.418579,5.1722417,-3.6490412,0.404,0.404,0.404,3.975,0.956,0.013,93.505,0.013,0.721,0.817,85.966,72.843,open,acne,Normal
1008082821,1625,0.9174311926605505,Female,42,27.754,-1.2689099,5.001673,4.6396995,0.279,0.279,0.279,0.567,0.016,0.076,2.009,91.733,0.016,5.584,91.671,49.816,close,health,Normal
1008082821,1626,0.8784530386740331,Female,33,46.004,0.92829615,-18.60654,3.8845458,0.344,0.344,0.344,0.002,0.002,0.002,86.876,13.025,0.002,0.093,92.434,58.402,close,acne,Normal
1008082821,1627,0.9366197183098591,Female,39,5.436,0.8926767,4.9957337,1.4148899,0.298,0.298,0.298,16.816,0.11,0.11,7.238,48.151,0.11,27.464,94.15,58.007,close,health,Normal
1008082821,1628,0.9370629370629371,Female,41,99.978,4.3576603,-2.5171864,4.055265,0.392,0.392,0.392,0.01,0.634,0.019,96.717,2.561,0.01,0.049,91.338,52.391,open,health,Normal
1007491002,1629,0.9671641791044776,Female,24,100.0,8.267479,-0.5914438,-3.7450702,0.085,0.085,0.085,0.001,0.072,0.001,99.767,0.156,0.001,0.001,90.069,71.552,open,stain,Normal
1007491002,1630,0.9471788715486195,Female,31,99.99,11.097098,19.167564,1.0582669,0.034,0.034,0.034,0.001,0.004,0.001,97.834,0.054,2.105,0.001,90.808,70.734,open,stain,Normal
1007491002,1631,0.9471788715486195,Female,31,99.99,11.097098,19.167564,1.0582669,0.034,0.034,0.034,0.001,0.004,0.001,97.834,0.054,2.105,0.001,90.808,70.734,open,stain,Normal
186135,1632,0.9266666666666666,Female,24,100.0,13.983034,2.028581,-5.7690005,2.029,2.029,2.029,0.002,0.002,0.002,98.115,0.544,0.003,1.333,80.719,72.123,open,health,None
1007432627,1633,0.9861111111111112,Female,50,99.987,8.6205015,-4.684815,0.6867815,0.358,0.358,0.358,0.0,0.0,0.001,99.95,0.031,0.0,0.017,92.32,65.292,open,health,None
1007795530,1635,0.8835616438356164,Female,50,99.227,3.1290243,16.106604,-15.684867,1.996,1.996,1.996,0.022,0.348,0.022,99.06,0.458,0.022,0.068,50.139,46.831,open,stain,Normal
1007795530,1636,0.9421221864951769,Female,46,99.997,5.495859,10.46667,-6.161077,0.361,0.361,0.361,88.699,7.147,0.611,3.481,0.021,0.021,0.021,88.284,61.855,open,health,Normal
1007795530,1637,0.9714285714285714,Male,47,99.986,-1.033457,0.016712192,-4.5898075,7.926,7.926,7.926,0.039,0.022,0.035,99.686,0.176,0.015,0.027,88.894,38.947,open,stain,Normal
1006070246,1638,1.0294117647058822,Female,47,97.93,3.2505763,7.3115034,-8.1299925,0.876,0.876,0.876,0.021,0.002,0.002,98.175,1.787,0.009,0.004,85.52,44.944,close,health,None
1007783813,1639,1.0366300366300367,Female,46,72.657,6.8040533,-3.3954666,-6.34004,0.358,0.358,0.358,0.059,0.059,7.997,40.301,50.895,0.179,0.51,87.312,59.391,close,health,None
1000947893,163,0.9206349206349206,Female,43,100.0,8.326698,7.466498,7.035362,0.317,0.317,0.317,0.002,0.005,0.004,99.768,0.046,0.002,0.173,85.068,79.423,open,health,None
1007783813,1640,1.0290456431535269,Female,46,70.213,7.6506076,-2.5219526,-6.285269,0.362,0.362,0.362,0.08,0.08,7.878,27.98,63.172,0.472,0.338,86.889,56.834,close,health,None
1007180640,1641,1.0066666666666666,Male,70,97.485,-2.6895678,-2.784835,4.197744,0.29,0.29,0.29,0.008,14.054,0.008,85.621,0.114,0.145,0.049,91.741,38.019,other_occlusion,stain,Normal
1007180640,1642,1.0,Male,65,100.0,-0.7318061,-5.5422053,4.904819,0.222,0.222,0.222,0.0,0.003,0.001,99.953,0.043,0.0,0.0,91.54,55.489,open,stain,Normal
1007180640,1643,0.9512195121951219,Male,67,99.982,0.68716997,11.892466,-5.1300263,4.326,4.326,4.326,0.043,1.036,0.078,88.398,8.893,1.509,0.043,89.847,33.397,close,stain,Normal
1007180640,1644,1.0204081632653061,Male,66,98.977,-2.6405246,-5.2436285,-3.0886295,0.625,0.625,0.625,0.001,0.004,0.002,0.198,99.068,0.727,0.001,92.618,36.065,close,stain,Normal
1007180640,1645,0.9948453608247423,Male,74,99.998,-0.38833123,0.7384587,1.1412537,0.199,0.199,0.199,0.038,0.581,0.095,93.108,3.247,2.894,0.038,94.395,41.401,open,stain,Normal
1007180640,1646,0.94,Male,68,89.048,0.67675304,0.89472955,-28.975788,0.408,0.408,0.408,0.055,0.055,1.093,97.685,0.626,0.43,0.055,0.006,39.975,other_occlusion,stain,Normal
1007180640,1647,0.9642857142857143,Male,74,36.133,1.9462308,8.554019,-12.53192,60.019,60.019,60.019,14.438,0.257,0.257,24.555,54.217,6.017,0.257,0.006,40.953,close,stain,Normal
1007757100,1648,1.0810810810810811,Female,33,99.3,7.7230544,-8.223382,10.806305,0.779,0.779,0.779,0.001,0.214,0.001,1.015,0.042,98.725,0.001,74.533,52.698,close,health,None
1000947893,164,0.9659090909090909,Female,37,100.0,6.5453897,-8.9083805,14.808425,0.32,0.32,0.32,0.002,0.002,0.003,99.715,0.002,0.003,0.273,54.662,86.096,open,health,None
1007757100,1650,1.0315789473684212,Female,22,99.953,7.8324103,-4.8951516,8.936646,0.359,0.359,0.359,0.004,0.013,0.011,99.802,0.155,0.012,0.004,80.934,81.826,close,health,None
1007465446,1651,0.9824561403508771,Female,39,18.99,-2.5244567,1.5705364,9.454186,5.735,5.735,5.735,0.009,0.009,0.047,46.129,53.704,0.032,0.069,79.673,42.453,close,dark_circle,None
1005350743,1652,0.9404761904761905,Female,45,99.981,2.996513,2.572908,0.28241977,0.278,0.278,0.278,0.012,0.031,0.083,89.067,0.049,10.745,0.012,94.321,53.105,open,stain,Normal
1005350743,1653,0.9402985074626866,Female,43,99.986,1.8268313,1.8740752,1.1148789,0.357,0.357,0.357,0.03,0.123,0.031,96.047,1.811,1.926,0.03,94.129,51.112,open,stain,Normal
1004557033,1654,0.9759615384615384,Female,23,100.0,3.6196842,3.3462768,-2.1136703,0.749,0.749,0.749,0.0,0.0,0.001,99.96,0.0,0.0,0.039,93.041,52.134,open,health,None
1004557033,1655,0.9678362573099415,Female,21,100.0,3.199399,2.8087163,-2.898009,0.332,0.332,0.332,0.0,0.0,0.131,99.807,0.0,0.0,0.061,92.704,52.989,open,health,None
1004967105,1656,1.0489913544668588,Female,27,99.893,0.66948664,-1.7988591,10.588223,0.081,0.081,0.081,0.001,0.04,0.001,98.486,0.054,1.417,0.002,80.495,84.68,close,health,None
1004967105,1658,0.9333333333333333,Male,30,5.003,-9.80316,-9.487781,-8.947543,49.154,49.154,49.154,0.001,0.001,0.035,0.002,99.948,0.012,0.002,1.624,58.737,close,stain,Normal
1004967105,1658,0.8849557522123894,Female,23,0.441,-11.213265,-4.8733726,37.890038,1.882,1.882,1.882,0.217,2.083,0.567,0.886,23.575,54.149,18.523,0.006,83.352,open,health,None
1004967105,1659,1.0168067226890756,Female,29,0.679,2.186078,-5.4989185,11.607518,0.399,0.399,0.399,0.001,0.001,0.001,0.836,99.024,0.132,0.005,75.802,69.569,close,health,None
1000947893,165,0.9324324324324325,Female,34,100.0,8.700541,7.492184,5.634526,0.139,0.139,0.139,0.001,0.001,0.006,99.542,0.034,0.001,0.414,87.345,84.016,open,health,None
1004967105,1660,1.009933774834437,Female,30,1.213,2.1693056,-6.309256,12.11247,0.272,0.272,0.272,0.0,0.0,0.0,0.582,99.413,0.003,0.0,73.728,77.858,close,health,None
1005607031,1663,0.9508196721311475,Female,51,94.279,-0.7052853,-2.031123,14.012165,0.038,0.038,0.038,4.519,0.017,0.05,89.484,5.876,0.017,0.038,64.75,50.22,close,health,Normal
1005607031,1664,0.9682539682539683,Female,45,1.202,1.7195761,-7.9432197,-20.978514,0.5,0.5,0.5,0.071,0.111,0.071,10.553,0.292,81.184,7.718,13.616,63.592,open,health,Normal
1005607031,1665,0.9610778443113772,Female,42,98.39,0.8400697,-2.5829477,12.097528,0.034,0.034,0.034,0.561,0.004,0.004,98.971,0.449,0.004,0.007,74.676,60.37,close,health,Normal
1005607031,1666,0.9257142857142857,Female,30,38.168,2.2043982,-0.83343965,-10.192306,0.432,0.432,0.432,0.037,0.004,0.006,49.356,50.585,0.004,0.007,80.867,55.834,other_occlusion,stain,Normal
1004756061,1667,1.0144230769230769,Female,48,100.0,4.356158,-4.4238224,15.578883,0.244,0.244,0.244,0.0,0.0,0.0,100.0,0.0,0.0,0.0,51.376,59.017,close,health,None
1004756061,1668,1.0141509433962264,Female,45,99.999,3.9079707,-3.609569,15.276503,0.254,0.254,0.254,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53.939,57.208,close,health,None
1007316911,1669,0.956140350877193,Female,38,100.0,8.773852,-6.475842,-1.2977659,0.344,0.344,0.344,0.014,0.049,0.04,99.895,0.0,0.002,0.0,91.85,68.231,open,health,None
